d_ano,d_muni,d_nombmuni,d_provincia,d_nomsec,d_nomzon,dane_ant,d_nombinst,d_sede,d_nombsede,d_nomjor,d_grado,d_edad,d_genero,d_hombres,d_mujeres,d_tipo,metodo,sector,edad,etnia,discapa
2022,780,SURATÁ,SOTO NORTE,OFICIAL,RURAL,2.6878E+11,COLEGIO FRANCISCO SAN JUAN,268780000727H,ESCUELA RURAL LAS ABEJAS,MAÑANA,3,11,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,780,SURATÁ,SOTO NORTE,OFICIAL,RURAL,2.6878E+11,COLEGIO FRANCISCO SAN JUAN,268780000727H,ESCUELA RURAL LAS ABEJAS,MAÑANA,5,10,F,0,1,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,780,SURATÁ,SOTO NORTE,OFICIAL,RURAL,2.6878E+11,COLEGIO FRANCISCO SAN JUAN,268780000727I,ESCUELA RURAL SAN JOSE DE PANTANITOS,MAÑANA,3,8,F,0,1,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,780,SURATÁ,SOTO NORTE,OFICIAL,RURAL,2.6878E+11,COLEGIO FRANCISCO SAN JUAN,268780000727I,ESCUELA RURAL SAN JOSE DE PANTANITOS,MAÑANA,4,9,F,0,1,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,780,SURATÁ,SOTO NORTE,OFICIAL,RURAL,2.6878E+11,COLEGIO FRANCISCO SAN JUAN,268780000727J,ESCUELA RURAL EL MOHAN,MAÑANA,5,10,F,0,1,DESAPARICION FORZADA,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,780,SURATÁ,SOTO NORTE,OFICIAL,RURAL,2.6878E+11,COLEGIO FRANCISCO SAN JUAN,268780000727J,ESCUELA RURAL EL MOHAN,MAÑANA,1,7,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,780,SURATÁ,SOTO NORTE,OFICIAL,RURAL,2.6878E+11,COLEGIO FRANCISCO SAN JUAN,268780000727J,ESCUELA RURAL EL MOHAN,MAÑANA,2,8,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,780,SURATÁ,SOTO NORTE,OFICIAL,RURAL,2.6878E+11,COLEGIO FRANCISCO SAN JUAN,268780000727J,ESCUELA RURAL EL MOHAN,MAÑANA,2,8,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,780,SURATÁ,SOTO NORTE,PRIVADO,RURAL,4.6878E+11,INSTITUTO CRISTIANO DE PROMOCION CAMPESINA ICPROC,468780000745A,INSTITUTO CRISTIANO DE PROMOCION CAMPESINA ICPROC,FIN DE SEMANA,23,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,SAT,2,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,780,SURATÁ,SOTO NORTE,PRIVADO,RURAL,4.6878E+11,INSTITUTO CRISTIANO DE PROMOCION CAMPESINA ICPROC,468780000745A,INSTITUTO CRISTIANO DE PROMOCION CAMPESINA ICPROC,FIN DE SEMANA,24,20,F,0,1,EN SITUACION DE DESPLAZAMIENTO,SAT,2,20,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,URBANA,1.6882E+11,COLEGIO INTEGRADO RAFAEL URIBE URIBE,168820000011A,COLEGIO INTEGRADO RAFAEL URIBE URIBE,MAÑANA,6,12,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,URBANA,1.6882E+11,COLEGIO INTEGRADO RAFAEL URIBE URIBE,168820000011B,ESCUELA URBANA FRANCISCO ROMERO,MAÑANA,1,7,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,URBANA,1.6882E+11,COLEGIO INTEGRADO RAFAEL URIBE URIBE,168820000011B,ESCUELA URBANA FRANCISCO ROMERO,MAÑANA,1,6,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO INTEGRADO RAFAEL URIBE URIBE,168820000011F,ESCUELA RURAL GOLONDRINAS,MAÑANA,2,9,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO INTEGRADO RAFAEL URIBE URIBE,168820000011G,ESCUELA RURAL ARNANIA,MAÑANA,5,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,14,NINGUN GRUPO ETNICO,AUDITIVA  USUARIO DEL CASTELLANO
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO INTEGRADO RAFAEL URIBE URIBE,168820000011G,ESCUELA RURAL ARNANIA,MAÑANA,5,10,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393A,COLEGIO LUZ DE LA ESPERANZA,MAÑANA,7,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393A,COLEGIO LUZ DE LA ESPERANZA,MAÑANA,8,15,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393A,COLEGIO LUZ DE LA ESPERANZA,NOCTURNA,26,22,F,0,1,EN SITUACION DE DESPLAZAMIENTO,PROGRAMA PARA JOVENE,1,22,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393B,ESCUELA RURAL BERLIN,MAÑANA,5,11,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393F,ESCUELA RURAL JORDAN,MAÑANA,5,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393F,ESCUELA RURAL JORDAN,MAÑANA,5,10,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393G,ESCUELA RURAL ARENALES,MAÑANA,6,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,POST PRIMARIA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393G,ESCUELA RURAL ARENALES,MAÑANA,9,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,POST PRIMARIA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393G,ESCUELA RURAL ARENALES,MAÑANA,1,6,M,1,0,SIN INFORMACION,ESCUELA NUEVA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393G,ESCUELA RURAL ARENALES,MAÑANA,4,9,M,1,0,VICTIMAS DE MINAS,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393I,ESCUELA RURAL CADILLAL,MAÑANA,3,8,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393K,ESCUELA RURAL EL TOPON,MAÑANA,1,9,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,OFICIAL,RURAL,2.6882E+11,COLEGIO LUZ DE LA ESPERANZA,268820000393K,ESCUELA RURAL EL TOPON,MAÑANA,5,13,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,PRIVADO,RURAL,4.6882E+11,COLEGIO ADVENTISTA LOS ANDES,468820000341A,COLEGIO ADVENTISTA LOS ANDES,COMPLETA,6,11,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,2,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,PRIVADO,RURAL,4.6882E+11,INSTITUTO CRISTIANO DE PROMOCION CAMPESINA ICPROC,468820002204A,INSTITUTO CRISTIANO DE PROMOCION CAMPESINA ICPROC,FIN DE SEMANA,23,19,M,1,0,EN SITUACION DE DESPLAZAMIENTO,SAT,2,19,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,820,TONA,METROPOLITANA,PRIVADO,RURAL,4.6882E+11,INSTITUTO CRISTIANO DE PROMOCION CAMPESINA ICPROC,468820002204A,INSTITUTO CRISTIANO DE PROMOCION CAMPESINA ICPROC,FIN DE SEMANA,26,21,M,1,0,EN SITUACION DE DESPLAZAMIENTO,SAT,2,21,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,URBANA,1.68855E+11,CONCENTRACION DE DESARROLLO RURAL,168855000154A,CONCENTRACION DE DESARROLLO RURAL,ÚNICA,10,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,URBANA,1.68855E+11,CONCENTRACION DE DESARROLLO RURAL,168855000154A,CONCENTRACION DE DESARROLLO RURAL,ÚNICA,11,15,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,URBANA,1.68855E+11,CONCENTRACION DE DESARROLLO RURAL,168855000154A,CONCENTRACION DE DESARROLLO RURAL,ÚNICA,7,16,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,DISCAPACIDAD INTELECTUAL
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,URBANA,1.68855E+11,CONCENTRACION DE DESARROLLO RURAL,168855000154A,CONCENTRACION DE DESARROLLO RURAL,ÚNICA,8,13,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,URBANA,1.68855E+11,CONCENTRACION DE DESARROLLO RURAL,168855000154A,CONCENTRACION DE DESARROLLO RURAL,ÚNICA,9,15,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,RURAL,2.68855E+11,INSTITUCION EDUCATIVA  EL CERRO,268855000094A,INSTITUCION EDUCATIVA  EL CERRO,MAÑANA,6,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,POST PRIMARIA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,RURAL,2.68855E+11,INSTITUCION EDUCATIVA  EL CERRO,268855000094E,ESCUELA RURAL BUENAVISTA,MAÑANA,4,10,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,RURAL,2.68855E+11,INSTITUCION EDUCATIVA  EL MORRO,268855000116A,INSTITUCION EDUCATIVA  EL MORRO,COMPLETA,10,18,M,1,0,EN SITUACION DE DESPLAZAMIENTO,MEDIA RURAL,1,18,NINGUN GRUPO ETNICO,DISCAPACIDAD INTELECTUAL
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,RURAL,2.68855E+11,INSTITUCION EDUCATIVA  EL MORRO,268855000116A,INSTITUCION EDUCATIVA  EL MORRO,COMPLETA,11,20,F,0,1,EN SITUACION DE DESPLAZAMIENTO,MEDIA RURAL,1,20,NINGUN GRUPO ETNICO,DISCAPACIDAD MULTIPLE
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,RURAL,2.68855E+11,INSTITUCION EDUCATIVA  EL MORRO,268855000116A,INSTITUCION EDUCATIVA  EL MORRO,COMPLETA,5,11,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,11,NINGUN GRUPO ETNICO,DISCAPACIDAD INTELECTUAL
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,RURAL,2.68855E+11,INSTITUCION EDUCATIVA  EL MORRO,268855000116C,ESCUELA RURAL EL MOLINO,COMPLETA,2,7,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,RURAL,2.68855E+11,INSTITUCION EDUCATIVA  EL MORRO,268855000116C,ESCUELA RURAL EL MOLINO,COMPLETA,4,10,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,855,VALLE DE SAN JOSÉ,GUANENTA,OFICIAL,RURAL,2.68855E+11,INSTITUCION EDUCATIVA  EL MORRO,268855000116F,ESCUELA RURAL LOS MEDIOS,COMPLETA,0,5,F,0,1,SIN INFORMACION,ESCUELA NUEVA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794A,COLEGIO UNIVERSITARIO,MAÑANA,10,17,F,0,1,DESVINCULADOS DE GRUPOS ARMADO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794A,COLEGIO UNIVERSITARIO,MAÑANA,6,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794A,COLEGIO UNIVERSITARIO,MAÑANA,7,14,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794A,COLEGIO UNIVERSITARIO,MAÑANA,7,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794A,COLEGIO UNIVERSITARIO,MAÑANA,8,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794B,CENTRO DOCENTE  EL CENTENARIO,MAÑANA,1,6,M,1,0,DESAPARICION FORZADA,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794B,CENTRO DOCENTE  EL CENTENARIO,MAÑANA,0,6,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794B,CENTRO DOCENTE  EL CENTENARIO,MAÑANA,4,11,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794B,CENTRO DOCENTE  EL CENTENARIO,MAÑANA,4,9,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO UNIVERSITARIO,168861000794B,CENTRO DOCENTE  EL CENTENARIO,MAÑANA,5,10,M,1,0,HIJOS DE ADULTOS DESMOVILIZADO,EDUCACION TRADICIONA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,2.68861E+11,COLEGIO UNIVERSITARIO,168861000794C,CENTRO EDUCATIVO  LA VEGUITA,MAÑANA,5,10,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68861E+11,COLEGIO UNIVERSITARIO,168861000794D,COLEGIO UNIVERSITARIO  LOCAL NUEVO,MAÑANA,10,16,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68861E+11,COLEGIO UNIVERSITARIO,168861000794D,COLEGIO UNIVERSITARIO  LOCAL NUEVO,MAÑANA,6,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68861E+11,COLEGIO UNIVERSITARIO,168861000794D,COLEGIO UNIVERSITARIO  LOCAL NUEVO,MAÑANA,7,13,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68861E+11,COLEGIO UNIVERSITARIO,168861000794D,COLEGIO UNIVERSITARIO  LOCAL NUEVO,MAÑANA,8,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68861E+11,COLEGIO UNIVERSITARIO,168861000794D,COLEGIO UNIVERSITARIO  LOCAL NUEVO,MAÑANA,9,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68385E+11,INSTITUCION EDUCATIVA CAÑO BONITO,268385000963C,ESCUELA RURAL QUEBRADA LARGA,MAÑANA,5,11,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68861E+11,INSTITUTO AGRICOLA  DE ALTO JORDAN,268861000012A,INSTITUTO AGRICOLA  DE ALTO JORDAN,COMPLETA,1,8,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68861E+11,INSTITUTO AGRICOLA  DE ALTO JORDAN,268861000012A,INSTITUTO AGRICOLA  DE ALTO JORDAN,COMPLETA,5,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68861E+11,INSTITUTO AGRICOLA  DE ALTO JORDAN,268861000012A,INSTITUTO AGRICOLA  DE ALTO JORDAN,ÚNICA,11,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68861E+11,INSTITUTO AGRICOLA  DE ALTO JORDAN,268861000012D,ESCUELA RURAL CAMPO HERMOSO,MAÑANA,5,11,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68385E+11,INSTITUTO AGRICOLA  DE ALTO JORDAN,268861000012K,ESCUELA RURAL EL LIMONCITO,MAÑANA,4,9,F,0,1,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68385E+11,INSTITUTO AGRICOLA  DE ALTO JORDAN,268861000012K,ESCUELA RURAL EL LIMONCITO,MAÑANA,2,7,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68385E+11,INSTITUTO AGRICOLA  DE ALTO JORDAN,268861000012K,ESCUELA RURAL EL LIMONCITO,MAÑANA,3,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,RURAL,2.68385E+11,INSTITUTO AGRICOLA  DE ALTO JORDAN,268861000012K,ESCUELA RURAL EL LIMONCITO,MAÑANA,4,8,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,3.68861E+11,COLEGIO ISABEL VALBUENA CIFUENTES,368861000025A,COLEGIO ISABEL VALBUENA CIFUENTES,MAÑANA,10,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,3.68861E+11,COLEGIO ISABEL VALBUENA CIFUENTES,368861000025A,COLEGIO ISABEL VALBUENA CIFUENTES,MAÑANA,7,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,3.68861E+11,COLEGIO ISABEL VALBUENA CIFUENTES,368861000025A,COLEGIO ISABEL VALBUENA CIFUENTES,MAÑANA,8,13,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,3.68861E+11,COLEGIO ISABEL VALBUENA CIFUENTES,368861000025A,COLEGIO ISABEL VALBUENA CIFUENTES,MAÑANA,6,12,F,0,1,VICTIMAS DE MINAS,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,3.68861E+11,COLEGIO ISABEL VALBUENA CIFUENTES,368861000025A,COLEGIO ISABEL VALBUENA CIFUENTES,TARDE,11,17,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO ISABEL VALBUENA CIFUENTES,368861000025B,CENTRO DOCENTE MARTIN GALEANO,MAÑANA,0,5,M,1,0,DESAPARICION FORZADA,EDUCACION TRADICIONA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,861,VÉLEZ,VÉLEZ,OFICIAL,URBANA,1.68861E+11,COLEGIO ISABEL VALBUENA CIFUENTES,368861000025B,CENTRO DOCENTE MARTIN GALEANO,MAÑANA,0,5,F,0,1,DESAPARICION FORZADA,EDUCACION TRADICIONA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
